Id,Name,Updated at,Completed?,Accessible,Bench,Curb cut,Lighting,Mounting,Mounting direction,Schedule holder,Shelter,Sidewalk,Sign,Trash,Bolt on base,Bus pull out exists?,Extend pole?,Has power?,New anchor?,New pole?,Solar lighting?,Straighten pole?,System map exists?,Mounting clearance after,Mounting clearance before,Created at,Updated at,Completed?,Completed at
1571,Front/Academy(opposite),"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1573,Front/Cyman,"",false,"",PVTA,No curb cut,Within 20',PVTA pole,"","",PVTA,"More than 36""","",PVTA,"",false,false,false,false,false,false,false,false,"","","","",false,""
1575,Front/Ellerton(opposite),"",false,"","",No curb cut,Within 20',PVTA pole,"","","","Less than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1577,Front/Orchard(opposite),"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1579,Front/Springfield,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1581,Front/Wheatland(opposite),"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1687,Grove / Court,"",false,"","",No curb cut,Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
1689,Grove / Court,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1691,Grove / Front,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
1695,Grove / Oak,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2247,Main / Adams,"",false,"","","",Within 20',Other pole,"","","","More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2259,Main / Bancroft,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2261,Main / Bancroft,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2279,Main / Broad,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2361,Main / Gardner,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2365,Main / Grove,"",false,"",PVTA,No curb cut,Within 20',PVTA pole,"",In shelter,PVTA,"More than 36""","",PVTA,"",false,false,false,false,false,false,false,false,"","","","",false,""
2373,Main / Holland,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2377,Main / Huntington,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2387,Main / Jefferson,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2411,Main / Margaret,"",false,"","","",Within 20',Other pole,"","",Building,"More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2429,Main / Morgan,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2427,Main / Morgan,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2431,Main / Morris,"",false,"","","",Within 20',Other pole,"",On pole,Building,"More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2441,Main / Osgood,"",false,"","","",Within 20',Other pole,"","","","More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2483,Main / Sheldon,"",false,"","","",Within 20',Other pole,"","","","More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2497,Main / Union,"",false,"","","",Within 20',Other pole,"","",Building,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2511,Main / William,"",false,"","",No curb cut,20' - 50',PVTA pole,"","",Building,"More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2513,Main / William,"",false,"","","",Within 20',Other pole,"","","","More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2519,Main and Patton,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2527,Main opposite Morgan,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2539,Main/Acushnet,"",false,"","","",20' - 50',PVTA pole,"","","","More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2543,Main/Carew,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2545,Main/Church,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2557,Main/Howard,"",false,"","","",Within 20',PVTA pole,"","",Building,"More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2561,Main/Loring,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2563,Main/Main,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2565,Main/Marble,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2569,Main/Montpelier,"",false,"","",No curb cut,20' - 50',PVTA pole,"","",Building,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2585,Main/York,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2745,Memorial / Fuller,"",false,"","",Within 20',Within 20',Other pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
2785,Memorial/(Park Inn 628),"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2787,Memorial/Cecile,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2789,Memorial/Ramp 90,"",false,"","",No curb cut,Within 20',PVTA pole,"","","",None,"","","",false,false,false,false,false,false,false,false,"","","","",false,""
2811,Mill and Locust,"",false,"","",Within 20',20' - 50',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
2813,Mill and Locust (N),"",false,"","",Within 20',Within 20',PVTA pole,"","",PVTA,"More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
2835,Montgomery / Memorial,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3429,Riverbend Medical Center,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3519,Roosevelt/Sumner,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
3795,Springfield - Chicopee City Line,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4049,State Hwy 83 / Belmont,"",false,"","",Within 20',Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4109,Stop and Shop at Allen and Cooley Sts.,"",false,"",PVTA,No curb cut,Within 20',Structure,"","",PVTA,"More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4161,Sumner / Bairdcrest,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4163,Sumner / Beaumont,"",false,"","","",Within 20',PVTA pole,"",On pole,"","More than 36""","",PVTA,"",false,false,false,false,false,false,false,false,"","","","",false,""
4165,Sumner / Beechwood,"",false,"","",No curb cut,Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4167,Sumner / Bryant,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4169,Sumner / Castle,"",false,"","","",Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4171,Sumner / Dickinson,"",false,"","","",Within 20',PVTA pole,"",On pole,"","More than 36""","",Municipal,"",false,false,false,false,false,false,false,false,"","","","",false,""
4173,Sumner / Eckington,"",false,"","",Within 20',Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4175,Sumner / Eddywood,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4177,Sumner / Eloise,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4179,Sumner / Emerson,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4181,Sumner / Forest Park,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4183,Sumner / Garland,"",false,"","","",Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4185,Sumner / Greenleaf,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4187,Sumner / Howes,"",false,"","","",Within 20',PVTA pole,"",On pole,"","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4189,Sumner / Hudson,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4191,Sumner / Lenox,"",false,"","","","","","","","","","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4193,Sumner / Oakland,"",false,"","",No curb cut,Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4195,Sumner / Ormond,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4197,Sumner / Parkwood,"",false,"","","",Within 20',PVTA pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
4199,Sumner / Pinecrest,"",false,"","",No curb cut,Within 20',Other pole,"","","","More than 36""","","","",false,false,false,false,false,false,false,false,"","","","",false,""
